MentionID,Date,SourceID,ThemeID,UserID,Segment,Type,SentimentScore,FrequencyWeight,PhraseText
1084,2024-10-18,4,13,USR_0245,Enterprise PMs,Phrase,0.4,9,
1085,2024-07-02,4,8,USR_0276,SMB PMs,Dream,-0.68,3,
1086,2024-06-07,2,1,USR_0014,Enterprise PMs,Pain,-0.57,16,
1087,2024-06-10,1,18,USR_0147,SMB PMs,Phrase,0.3,1,
1088,2024-08-04,4,12,USR_0143,SMB PMs,Pain,0.28,1,
1089,2025-09-15,4,17,USR_0073,Enterprise PMs,Pain,0.56,1,
1090,2025-07-29,2,11,USR_0125,Enterprise PMs,Pain,0.27,1,
1091,2025-07-30,3,11,USR_0125,Enterprise PMs,Phrase,0.5,1,
1092,2025-05-08,1,9,USR_0341,SMB PMs,Dream,-0.8,11,not psychic
1093,2025-09-23,1,17,USR_0217,Enterprise PMs,Phrase,0.45,8,slow down to speed up
1094,2025-05-11,4,6,USR_0201,SMB PMs,Dream,-0.39,4,not psychic
1095,2025-05-23,1,5,USR_0293,Startup PMs,Pain,-0.96,2,
1096,2025-08-16,1,4,USR_0246,Mid-market PMs,Phrase,0.0,1,
1097,2024-01-30,5,8,USR_0165,Enterprise PMs,Pain,-0.55,2,
1098,2024-07-21,3,14,USR_0365,Mid-market PMs,Dream,0.8,3,
1099,2025-07-14,2,2,USR_0331,Enterprise PMs,Dream,-0.34,1,boulder uphill
1100,2025-09-09,1,11,USR_0368,Mid-market PMs,Phrase,0.31,2,
1101,2024-02-04,2,16,USR_0231,Startup PMs,Dream,0.31,2,
1102,2025-03-10,1,18,USR_0371,Enterprise PMs,Phrase,0.15,9,
1103,2024-04-19,5,9,USR_0162,SMB PMs,Phrase,-0.27,13,not psychic
1104,2025-05-18,3,1,USR_0207,Enterprise PMs,Dream,-0.84,6,
1105,2025-07-30,2,17,USR_0278,SMB PMs,Dream,0.85,1,
1106,2024-09-11,4,17,USR_0030,Enterprise PMs,Dream,0.6,5,
1107,2025-07-17,1,8,USR_0435,Enterprise PMs,Pain,-0.81,1,C suite idiots
1108,2025-10-26,4,14,USR_0325,Mid-market PMs,Dream,0.16,2,
1109,2024-01-15,2,6,USR_0289,Enterprise PMs,Dream,-0.45,2,
1110,2024-03-17,2,17,USR_0038,Enterprise PMs,Dream,0.81,1,sandbagging gatekeepers
1111,2024-01-27,4,9,USR_0399,Startup PMs,Phrase,-0.7,1,
1112,2024-02-26,1,5,USR_0335,Enterprise PMs,Pain,-0.19,9,
1113,2024-07-20,2,13,USR_0399,Startup PMs,Phrase,0.55,5,
1114,2024-03-09,3,10,USR_0017,Enterprise PMs,Pain,-0.11,1,
1115,2025-12-12,4,15,USR_0339,SMB PMs,Dream,0.74,1,CEO without power
1116,2025-03-10,3,15,USR_0390,Startup PMs,Phrase,0.78,1,
1117,2025-06-12,2,3,USR_0341,SMB PMs,Phrase,-0.63,1,impacting users lives
1118,2024-06-21,4,11,USR_0114,Startup PMs,Dream,0.42,2,
1119,2025-10-09,1,13,USR_0055,SMB PMs,Phrase,0.63,1,
1120,2025-01-05,3,4,USR_0485,SMB PMs,Dream,-0.11,9,
1121,2025-11-09,2,10,USR_0345,Enterprise PMs,Dream,-0.27,3,
1122,2025-03-16,2,5,USR_0391,Mid-market PMs,Dream,-0.44,5,
1123,2025-10-16,1,14,USR_0242,Mid-market PMs,Phrase,0.7,2,
1124,2024-02-26,3,16,USR_0086,Enterprise PMs,Pain,0.72,5,boulder uphill
1125,2025-11-25,1,11,USR_0444,Enterprise PMs,Phrase,0.74,1,
1126,2025-07-28,3,3,USR_0080,Enterprise PMs,Phrase,-0.12,1,
1127,2025-04-09,1,12,USR_0292,Enterprise PMs,Dream,0.41,1,
1128,2024-11-27,3,8,USR_0430,Enterprise PMs,Pain,-0.72,4,
1129,2025-05-09,2,3,USR_0317,SMB PMs,Phrase,-0.31,8,CEO without power
1130,2024-12-02,3,12,USR_0180,Enterprise PMs,Phrase,0.36,1,boulder uphill
1131,2024-09-22,1,4,USR_0043,Enterprise PMs,Phrase,-0.49,1,boulder uphill
1132,2024-02-03,3,2,USR_0130,SMB PMs,Dream,-0.44,5,
1133,2024-06-10,2,16,USR_0418,Enterprise PMs,Phrase,0.96,1,
1134,2024-04-16,4,11,USR_0463,Startup PMs,Phrase,0.96,2,not psychic
1135,2024-09-26,1,4,USR_0100,Enterprise PMs,Dream,-0.34,6,CEO without power
1136,2025-07-13,3,12,USR_0034,Mid-market PMs,Dream,0.32,7,
1137,2025-10-23,4,18,USR_0151,Mid-market PMs,Dream,0.94,3,
1138,2024-10-11,4,13,USR_0027,Enterprise PMs,Pain,0.75,1,sandbagging gatekeepers
1139,2025-09-10,5,11,USR_0452,SMB PMs,Pain,0.58,2,
1140,2024-02-12,2,15,USR_0429,Enterprise PMs,Phrase,0.63,3,
1141,2025-12-09,1,7,USR_0041,Enterprise PMs,Dream,-0.36,1,
1142,2024-02-03,3,10,USR_0440,Enterprise PMs,Phrase,-0.77,2,
1143,2024-10-28,5,9,USR_0374,Startup PMs,Dream,-0.53,17,
1144,2024-02-08,4,18,USR_0425,Enterprise PMs,Pain,0.62,2,
1145,2024-07-16,3,6,USR_0093,Startup PMs,Pain,-0.72,2,
1146,2024-05-05,2,8,USR_0492,SMB PMs,Dream,-0.37,1,
1147,2025-05-25,4,11,USR_0486,Mid-market PMs,Pain,0.43,2,
1148,2024-11-30,5,16,USR_0478,SMB PMs,Dream,0.7,3,
1149,2024-12-23,5,2,USR_0018,SMB PMs,Phrase,-0.84,2,
1150,2025-01-02,4,15,USR_0207,Enterprise PMs,Dream,0.62,2,not psychic
1151,2025-05-05,1,3,USR_0112,Enterprise PMs,Dream,-0.3,4,sandbagging gatekeepers
1152,2025-10-21,3,8,USR_0495,SMB PMs,Pain,-0.42,4,
1153,2025-07-15,1,17,USR_0406,Mid-market PMs,Pain,0.86,1,
1154,2024-03-15,2,7,USR_0133,Enterprise PMs,Phrase,-0.42,15,
1155,2024-08-27,1,10,USR_0082,SMB PMs,Pain,-0.44,7,
1156,2025-09-01,4,9,USR_0366,Enterprise PMs,Dream,-0.42,1,
1157,2024-07-25,1,15,USR_0250,Mid-market PMs,Phrase,0.94,1,
1158,2025-10-06,4,15,USR_0103,Enterprise PMs,Dream,0.65,1,sandbagging gatekeepers
1159,2025-05-29,2,13,USR_0059,Enterprise PMs,Dream,0.06,1,
1160,2025-07-18,4,18,USR_0410,Enterprise PMs,Phrase,0.58,1,C suite idiots
1161,2024-08-28,4,12,USR_0080,Enterprise PMs,Phrase,1.0,3,slow down to speed up
1162,2024-01-31,2,2,USR_0169,Enterprise PMs,Phrase,-0.17,2,not psychic
1163,2025-08-08,4,4,USR_0376,Enterprise PMs,Dream,-0.54,10,
1164,2025-05-14,1,8,USR_0370,Enterprise PMs,Dream,-0.31,5,
1165,2024-11-05,2,8,USR_0390,Startup PMs,Dream,-0.3,18,
1166,2025-09-12,1,1,USR_0182,Enterprise PMs,Dream,-0.61,5,slow down to speed up
1167,2024-12-17,1,2,USR_0317,SMB PMs,Phrase,-0.64,3,
1168,2024-07-08,1,12,USR_0048,SMB PMs,Pain,0.73,1,sandbagging gatekeepers
1169,2024-05-12,4,3,USR_0468,Mid-market PMs,Dream,-0.54,1,
1170,2025-06-23,5,13,USR_0121,Startup PMs,Phrase,0.15,1,
1171,2025-07-07,5,2,USR_0124,Enterprise PMs,Phrase,-0.33,5,
1172,2025-12-30,4,10,USR_0307,SMB PMs,Phrase,-0.33,3,
1173,2024-12-16,3,3,USR_0312,Enterprise PMs,Dream,-0.6,25,slow down to speed up
1174,2024-03-20,5,7,USR_0368,Mid-market PMs,Dream,-0.22,22,
1175,2024-01-21,5,6,USR_0419,Startup PMs,Phrase,-0.44,13,slow down to speed up
1176,2024-10-02,3,2,USR_0040,SMB PMs,Phrase,-0.56,8,
1177,2025-10-11,3,18,USR_0158,Startup PMs,Phrase,0.88,2,slow down to speed up
1178,2024-01-10,1,11,USR_0183,Mid-market PMs,Phrase,0.23,3,
1179,2025-08-04,4,15,USR_0134,Enterprise PMs,Pain,0.19,8,
1180,2024-08-28,3,4,USR_0327,SMB PMs,Dream,-0.57,2,impacting users lives
1181,2025-04-20,4,3,USR_0086,Enterprise PMs,Pain,-0.49,3,
1182,2025-12-16,3,3,USR_0178,Enterprise PMs,Phrase,-0.79,1,
1183,2024-03-15,2,5,USR_0363,SMB PMs,Phrase,-0.09,4,
1184,2025-10-24,4,11,USR_0434,Enterprise PMs,Dream,0.12,1,
1185,2024-03-29,2,6,USR_0014,Enterprise PMs,Phrase,-0.31,2,
1186,2025-04-18,3,18,USR_0447,Mid-market PMs,Phrase,0.45,4,
1187,2025-04-08,3,15,USR_0417,Enterprise PMs,Dream,0.95,1,sandbagging gatekeepers
1188,2024-12-26,1,12,USR_0030,Enterprise PMs,Phrase,0.44,2,
1189,2025-06-11,4,5,USR_0436,Startup PMs,Pain,-0.16,8,
1190,2024-10-24,5,11,USR_0419,Startup PMs,Dream,0.67,4,
1191,2024-01-07,4,12,USR_0007,Enterprise PMs,Phrase,0.98,2,
1192,2024-03-09,2,8,USR_0462,SMB PMs,Pain,-0.89,8,
1193,2025-10-17,4,6,USR_0030,Enterprise PMs,Pain,-0.17,7,sandbagging gatekeepers
1194,2024-01-10,4,5,USR_0052,Startup PMs,Dream,-0.13,1,impacting users lives
1195,2024-01-11,1,5,USR_0006,Enterprise PMs,Phrase,-0.42,1,slow down to speed up
1196,2024-07-11,4,1,USR_0443,Enterprise PMs,Dream,0.02,1,
1197,2025-03-29,1,10,USR_0194,SMB PMs,Dream,-0.19,2,
1198,2025-04-04,1,14,USR_0386,Startup PMs,Dream,0.67,1,
1199,2025-04-15,2,2,USR_0416,SMB PMs,Pain,-0.31,3,
1200,2024-12-13,4,16,USR_0364,SMB PMs,Dream,0.03,1,
1201,2025-02-05,2,18,USR_0140,Mid-market PMs,Phrase,0.73,11,
1202,2024-03-11,2,17,USR_0447,Mid-market PMs,Phrase,0.79,4,
1203,2024-03-22,4,7,USR_0033,Enterprise PMs,Pain,-0.55,1,boulder uphill
1204,2024-02-20,1,16,USR_0073,Enterprise PMs,Phrase,0.44,1,
1205,2025-01-28,5,11,USR_0185,Enterprise PMs,Pain,0.52,1,
1206,2025-03-24,4,2,USR_0050,Enterprise PMs,Dream,-0.5,10,
1207,2025-08-21,4,4,USR_0003,Startup PMs,Phrase,-0.1,4,
1208,2025-02-26,2,15,USR_0044,Mid-market PMs,Pain,0.38,1,
1209,2025-06-25,5,18,USR_0498,Enterprise PMs,Pain,0.59,4,
1210,2025-07-11,2,18,USR_0126,SMB PMs,Phrase,0.91,4,C suite idiots
1211,2025-07-25,1,17,USR_0241,Mid-market PMs,Phrase,0.34,3,
1212,2024-12-30,3,13,USR_0422,Startup PMs,Pain,0.83,2,
1213,2024-10-24,5,11,USR_0282,Enterprise PMs,Dream,0.77,1,
1214,2024-10-06,4,9,USR_0481,SMB PMs,Dream,-0.33,4,not psychic
1215,2024-07-31,5,13,USR_0374,Startup PMs,Phrase,0.48,3,
1216,2025-08-07,5,7,USR_0033,Enterprise PMs,Dream,-0.62,1,
1217,2025-07-23,1,12,USR_0377,Startup PMs,Phrase,0.74,1,
1218,2025-08-15,3,13,USR_0406,Mid-market PMs,Pain,0.41,2,
1219,2025-02-12,4,12,USR_0094,SMB PMs,Phrase,0.42,3,
1220,2025-02-06,4,2,USR_0442,Mid-market PMs,Pain,-0.31,1,impacting users lives
1221,2025-06-02,3,7,USR_0112,Enterprise PMs,Pain,-0.74,6,slow down to speed up
1222,2025-02-25,4,12,USR_0190,Enterprise PMs,Pain,0.6,1,
1223,2024-07-21,5,10,USR_0429,Enterprise PMs,Pain,-0.27,10,
1224,2025-07-10,5,18,USR_0416,SMB PMs,Pain,0.63,2,C suite idiots
1225,2024-01-29,4,7,USR_0102,SMB PMs,Phrase,-0.34,7,
1226,2024-09-22,5,8,USR_0259,SMB PMs,Dream,-0.29,10,
1227,2025-12-30,2,16,USR_0060,Enterprise PMs,Phrase,0.44,1,
1228,2025-07-10,4,1,USR_0053,Mid-market PMs,Phrase,-0.7,3,
1229,2024-05-13,1,18,USR_0166,Startup PMs,Pain,0.69,1,CEO without power
1230,2025-07-25,5,5,USR_0462,SMB PMs,Pain,-0.63,2,not psychic
1231,2025-04-26,5,13,USR_0339,SMB PMs,Dream,0.87,1,
1232,2025-01-27,5,3,USR_0362,SMB PMs,Phrase,-0.83,1,
1233,2024-05-02,1,17,USR_0122,Mid-market PMs,Phrase,0.6,5,
1234,2025-10-17,5,4,USR_0214,Enterprise PMs,Phrase,-0.37,1,C suite idiots
1235,2024-12-12,2,2,USR_0134,Enterprise PMs,Dream,-0.41,5,
1236,2024-06-27,5,15,USR_0416,SMB PMs,Pain,0.59,3,
1237,2025-09-16,1,4,USR_0337,Mid-market PMs,Phrase,-0.51,15,
1238,2025-06-21,3,6,USR_0336,Enterprise PMs,Dream,-0.42,7,
1239,2025-11-02,4,9,USR_0088,SMB PMs,Phrase,-0.32,1,
1240,2024-08-25,4,18,USR_0047,Enterprise PMs,Phrase,0.82,3,
1241,2025-11-22,2,3,USR_0490,Mid-market PMs,Dream,-0.53,15,
1242,2024-11-13,2,9,USR_0020,Enterprise PMs,Dream,-0.43,3,
1243,2024-10-10,4,11,USR_0426,SMB PMs,Phrase,0.45,2,sandbagging gatekeepers
1244,2024-02-11,4,15,USR_0330,Enterprise PMs,Pain,0.54,2,
1245,2024-09-13,2,5,USR_0245,Enterprise PMs,Pain,-0.44,1,boulder uphill
1246,2024-04-14,3,17,USR_0281,Mid-market PMs,Phrase,0.69,3,
1247,2024-01-19,3,1,USR_0176,Enterprise PMs,Dream,-0.24,5,
1248,2025-12-08,3,7,USR_0238,Enterprise PMs,Pain,-0.03,2,impacting users lives
1249,2024-07-31,4,2,USR_0451,Startup PMs,Phrase,-0.87,16,sandbagging gatekeepers
1250,2024-06-12,4,9,USR_0090,SMB PMs,Phrase,-0.29,2,
1251,2024-05-31,3,7,USR_0189,SMB PMs,Dream,-0.6,1,
1252,2025-03-28,4,1,USR_0403,SMB PMs,Dream,-0.02,2,
1253,2024-12-17,2,12,USR_0472,Mid-market PMs,Phrase,0.19,2,boulder uphill
1254,2024-10-23,2,14,USR_0216,Enterprise PMs,Dream,0.74,1,
1255,2025-10-28,3,5,USR_0139,Enterprise PMs,Pain,-0.22,5,
1256,2024-08-19,1,2,USR_0441,Enterprise PMs,Pain,-0.52,3,
1257,2025-01-18,5,8,USR_0363,SMB PMs,Dream,-0.38,9,slow down to speed up
1258,2025-09-30,4,8,USR_0381,Enterprise PMs,Phrase,-0.45,2,
1259,2024-02-09,4,16,USR_0078,Enterprise PMs,Pain,0.84,4,
1260,2025-11-07,2,13,USR_0337,Mid-market PMs,Phrase,0.87,1,impacting users lives
1261,2024-06-13,5,16,USR_0056,Mid-market PMs,Pain,0.94,5,
1262,2025-06-24,3,8,USR_0307,SMB PMs,Pain,-0.32,11,
1263,2024-10-01,2,17,USR_0285,SMB PMs,Dream,1.0,5,slow down to speed up
1264,2025-03-18,1,8,USR_0350,SMB PMs,Phrase,0.06,1,
1265,2025-12-22,5,5,USR_0274,Mid-market PMs,Phrase,-0.13,4,
1266,2025-01-18,4,8,USR_0104,SMB PMs,Pain,-0.59,8,
1267,2025-10-31,5,5,USR_0023,Enterprise PMs,Pain,-0.48,1,C suite idiots
1268,2024-06-14,5,13,USR_0174,Enterprise PMs,Pain,0.62,3,
1269,2025-01-01,4,6,USR_0248,Mid-market PMs,Dream,-0.46,4,
1270,2024-06-22,3,6,USR_0225,Enterprise PMs,Phrase,-0.55,1,
1271,2025-11-28,1,1,USR_0256,SMB PMs,Pain,-0.48,18,
1272,2025-03-27,3,6,USR_0101,Enterprise PMs,Phrase,-0.68,8,
1273,2025-12-22,1,13,USR_0223,Enterprise PMs,Pain,0.47,2,CEO without power
1274,2025-06-16,3,13,USR_0306,Mid-market PMs,Dream,0.35,1,sandbagging gatekeepers
1275,2025-01-30,5,2,USR_0380,Enterprise PMs,Phrase,-0.49,26,
1276,2025-07-15,2,8,USR_0311,SMB PMs,Dream,-0.26,6,
1277,2024-08-22,5,7,USR_0477,Enterprise PMs,Pain,-0.42,1,CEO without power
1278,2025-07-07,2,15,USR_0070,Mid-market PMs,Pain,0.91,3,
1279,2025-11-23,3,2,USR_0294,Enterprise PMs,Phrase,-0.45,8,
1280,2024-09-12,5,10,USR_0007,Enterprise PMs,Phrase,-0.19,8,
1281,2024-03-08,2,7,USR_0050,Enterprise PMs,Pain,-0.43,1,
1282,2025-06-24,3,5,USR_0366,Enterprise PMs,Dream,-0.58,1,
1283,2024-03-24,1,12,USR_0355,Enterprise PMs,Phrase,0.79,1,
1284,2024-02-14,1,11,USR_0265,Mid-market PMs,Dream,0.89,4,
1285,2024-01-26,3,13,USR_0487,Enterprise PMs,Dream,0.6,7,CEO without power
1286,2024-02-09,5,17,USR_0137,SMB PMs,Phrase,0.49,1,
1287,2025-03-03,1,3,USR_0239,SMB PMs,Pain,-0.37,13,sandbagging gatekeepers
1288,2024-07-13,2,4,USR_0173,SMB PMs,Pain,-0.4,1,
1289,2025-06-23,3,16,USR_0129,Enterprise PMs,Dream,0.15,1,
1290,2024-01-03,1,12,USR_0155,Mid-market PMs,Pain,0.9,2,
1291,2025-10-13,1,17,USR_0186,Startup PMs,Phrase,0.21,1,
1292,2024-10-03,2,2,USR_0331,Enterprise PMs,Dream,-0.07,3,
1293,2024-03-15,3,13,USR_0469,Enterprise PMs,Dream,0.2,6,boulder uphill
1294,2025-01-21,3,11,USR_0050,Enterprise PMs,Phrase,0.33,4,
1295,2024-10-16,1,9,USR_0338,Startup PMs,Pain,-0.4,13,
1296,2024-12-12,4,17,USR_0356,SMB PMs,Dream,0.68,2,
1297,2025-09-23,4,13,USR_0288,SMB PMs,Dream,0.73,3,impacting users lives
1298,2024-03-11,3,4,USR_0061,Enterprise PMs,Dream,0.03,7,
1299,2024-10-27,5,17,USR_0303,SMB PMs,Phrase,0.28,6,
1300,2024-08-12,1,15,USR_0118,Enterprise PMs,Phrase,0.75,1,
1301,2025-04-14,1,15,USR_0291,Enterprise PMs,Dream,0.59,8,C suite idiots
1302,2024-08-09,1,2,USR_0184,Mid-market PMs,Pain,-0.22,4,
1303,2025-07-04,3,10,USR_0003,Startup PMs,Dream,-0.46,12,
1304,2025-01-05,4,9,USR_0304,SMB PMs,Pain,-0.57,10,
1305,2025-09-29,5,15,USR_0214,Enterprise PMs,Pain,0.6,2,
1306,2025-07-01,3,18,USR_0248,Mid-market PMs,Phrase,0.15,3,
1307,2025-12-19,5,7,USR_0303,SMB PMs,Phrase,-0.33,1,boulder uphill
1308,2025-12-06,4,17,USR_0239,SMB PMs,Phrase,0.64,2,
1309,2024-09-12,5,16,USR_0228,Enterprise PMs,Dream,1.0,7,
1310,2025-08-10,3,17,USR_0361,Enterprise PMs,Phrase,0.49,1,not psychic
1311,2025-12-07,4,14,USR_0415,SMB PMs,Pain,0.7,5,
1312,2024-05-25,4,4,USR_0460,Enterprise PMs,Phrase,-0.42,1,
1313,2025-06-16,3,4,USR_0237,Enterprise PMs,Phrase,-0.47,2,slow down to speed up
1314,2025-01-03,2,17,USR_0286,Enterprise PMs,Pain,0.62,11,
1315,2024-05-13,3,13,USR_0487,Enterprise PMs,Dream,0.64,4,C suite idiots
1316,2024-07-30,4,7,USR_0321,SMB PMs,Phrase,-0.31,6,
1317,2024-05-06,5,4,USR_0044,Mid-market PMs,Dream,-0.79,6,
1318,2024-12-26,3,1,USR_0051,Mid-market PMs,Pain,-0.32,6,
1319,2025-09-04,5,14,USR_0458,SMB PMs,Pain,0.9,1,
1320,2025-01-23,1,7,USR_0190,Enterprise PMs,Pain,-0.59,9,
1321,2025-01-23,1,2,USR_0354,Enterprise PMs,Pain,-0.37,6,
1322,2024-10-24,4,1,USR_0498,Enterprise PMs,Phrase,-0.38,1,slow down to speed up
1323,2025-04-14,5,16,USR_0461,Enterprise PMs,Pain,0.13,6,
1324,2024-03-08,3,14,USR_0077,Startup PMs,Pain,0.41,5,
1325,2024-04-04,3,10,USR_0366,Enterprise PMs,Dream,-0.63,13,
1326,2025-10-09,2,18,USR_0402,Mid-market PMs,Dream,0.7,1,sandbagging gatekeepers
1327,2025-09-22,2,4,USR_0231,Startup PMs,Pain,-0.6,1,boulder uphill
1328,2025-03-21,5,9,USR_0474,Mid-market PMs,Pain,-0.05,1,
1329,2025-08-07,2,17,USR_0239,SMB PMs,Pain,0.61,1,
1330,2025-03-07,2,15,USR_0296,SMB PMs,Pain,0.41,8,
1331,2025-12-21,2,13,USR_0140,Mid-market PMs,Pain,0.83,3,sandbagging gatekeepers
1332,2025-03-19,5,12,USR_0190,Enterprise PMs,Dream,0.37,1,slow down to speed up
1333,2025-06-12,3,8,USR_0358,SMB PMs,Pain,-0.71,7,
1334,2024-06-19,5,18,USR_0071,Startup PMs,Dream,0.5,5,
1335,2024-12-07,2,10,USR_0090,SMB PMs,Phrase,-0.44,3,
1336,2025-09-28,2,15,USR_0381,Enterprise PMs,Phrase,-0.21,1,boulder uphill
1337,2024-09-06,1,11,USR_0238,Enterprise PMs,Phrase,0.71,2,not psychic
1338,2024-01-09,5,7,USR_0395,Enterprise PMs,Phrase,0.07,6,
1339,2024-10-26,2,11,USR_0241,Mid-market PMs,Dream,0.8,7,boulder uphill
1340,2024-08-30,1,4,USR_0103,Enterprise PMs,Phrase,-0.25,3,
1341,2025-01-25,2,18,USR_0010,Startup PMs,Phrase,1.0,5,
1342,2024-10-27,3,12,USR_0084,Enterprise PMs,Dream,0.66,1,sandbagging gatekeepers
1343,2025-03-23,2,5,USR_0124,Enterprise PMs,Phrase,-0.55,2,
1344,2024-01-23,1,8,USR_0242,Mid-market PMs,Pain,-0.25,10,
1345,2025-11-15,1,3,USR_0106,Enterprise PMs,Pain,-0.16,2,
1346,2025-06-18,5,2,USR_0366,Enterprise PMs,Phrase,-0.36,3,sandbagging gatekeepers
1347,2024-08-23,2,4,USR_0276,SMB PMs,Phrase,-0.83,5,
1348,2025-03-01,5,12,USR_0481,SMB PMs,Pain,0.63,1,
1349,2025-03-05,4,13,USR_0277,Startup PMs,Phrase,0.18,1,boulder uphill
1350,2025-04-09,3,10,USR_0327,SMB PMs,Phrase,-0.61,12,
1351,2024-10-16,4,6,USR_0292,Enterprise PMs,Dream,-0.89,3,
1352,2025-11-02,3,14,USR_0114,Startup PMs,Dream,0.78,2,
1353,2024-01-16,5,13,USR_0436,Startup PMs,Dream,0.87,9,
1354,2024-11-11,4,11,USR_0214,Enterprise PMs,Dream,0.29,1,
1355,2024-01-28,3,7,USR_0333,Enterprise PMs,Dream,-0.1,3,
1356,2024-12-23,4,14,USR_0270,Enterprise PMs,Dream,0.52,1,
1357,2025-04-29,4,11,USR_0393,Enterprise PMs,Dream,0.28,2,impacting users lives
1358,2024-04-12,4,18,USR_0183,Mid-market PMs,Phrase,0.45,6,C suite idiots
1359,2025-03-02,2,16,USR_0059,Enterprise PMs,Dream,0.38,1,slow down to speed up
1360,2024-08-18,3,4,USR_0420,Startup PMs,Dream,-0.56,7,
1361,2025-07-25,5,8,USR_0391,Mid-market PMs,Dream,-0.44,8,impacting users lives
1362,2025-06-09,2,13,USR_0383,SMB PMs,Phrase,0.35,3,
1363,2025-01-07,4,15,USR_0262,Mid-market PMs,Pain,0.7,1,
1364,2025-02-19,5,6,USR_0218,Startup PMs,Pain,-0.67,10,
1365,2025-08-08,5,10,USR_0134,Enterprise PMs,Pain,-0.39,16,impacting users lives
1366,2025-05-11,2,2,USR_0292,Enterprise PMs,Pain,0.02,3,
1367,2024-03-31,1,14,USR_0122,Mid-market PMs,Pain,0.72,3,
1368,2024-09-09,2,15,USR_0399,Startup PMs,Dream,0.53,7,
1369,2025-11-07,3,11,USR_0377,Startup PMs,Pain,0.54,14,CEO without power
1370,2024-08-27,2,11,USR_0484,SMB PMs,Pain,0.62,3,
1371,2024-12-14,1,16,USR_0158,Startup PMs,Phrase,0.71,4,
1372,2025-04-06,5,8,USR_0161,Enterprise PMs,Phrase,-0.31,1,slow down to speed up
1373,2025-06-09,5,17,USR_0251,Enterprise PMs,Phrase,1.0,11,
1374,2025-06-27,2,14,USR_0244,Enterprise PMs,Pain,0.41,3,impacting users lives
1375,2025-11-10,4,7,USR_0145,Enterprise PMs,Dream,-0.45,17,
1376,2025-05-18,5,15,USR_0248,Mid-market PMs,Phrase,0.69,3,
1377,2025-04-06,1,12,USR_0293,Startup PMs,Pain,0.45,1,
1378,2024-04-18,5,3,USR_0316,Startup PMs,Dream,-0.43,1,
1379,2024-03-18,4,18,USR_0321,SMB PMs,Dream,0.31,1,
1380,2025-12-21,4,14,USR_0031,SMB PMs,Phrase,0.72,1,
1381,2024-02-18,3,17,USR_0072,Enterprise PMs,Pain,0.62,1,
1382,2025-07-24,5,4,USR_0322,Startup PMs,Pain,-0.87,11,
1383,2024-01-12,4,18,USR_0067,Enterprise PMs,Dream,-0.17,1,
1384,2025-06-10,3,10,USR_0057,Enterprise PMs,Dream,-0.51,2,boulder uphill
1385,2024-05-03,1,8,USR_0470,Mid-market PMs,Phrase,-0.7,1,sandbagging gatekeepers
1386,2024-05-13,2,1,USR_0387,Enterprise PMs,Phrase,-0.0,2,
1387,2024-12-13,3,7,USR_0410,Enterprise PMs,Dream,-0.11,6,
1388,2025-04-18,5,9,USR_0037,Enterprise PMs,Dream,-0.5,1,CEO without power
1389,2025-09-26,3,15,USR_0025,SMB PMs,Phrase,0.38,1,
1390,2024-07-15,5,8,USR_0411,Enterprise PMs,Pain,-0.47,4,
1391,2025-01-01,2,3,USR_0391,Mid-market PMs,Dream,-0.06,1,
1392,2025-11-04,1,16,USR_0406,Mid-market PMs,Pain,0.69,5,boulder uphill
1393,2025-11-14,5,8,USR_0172,Enterprise PMs,Phrase,-0.79,12,
1394,2025-06-13,5,16,USR_0163,SMB PMs,Phrase,0.8,1,CEO without power
1395,2025-11-22,4,8,USR_0318,Enterprise PMs,Dream,-0.73,10,
1396,2025-10-05,5,8,USR_0392,SMB PMs,Dream,0.06,1,
1397,2024-04-20,2,15,USR_0177,Startup PMs,Phrase,0.46,6,
1398,2024-12-05,4,14,USR_0283,Enterprise PMs,Pain,0.41,1,sandbagging gatekeepers
1399,2024-02-24,3,16,USR_0148,SMB PMs,Pain,0.63,1,
1400,2024-12-26,5,9,USR_0110,Enterprise PMs,Pain,-0.5,3,
1401,2024-10-18,3,3,USR_0184,Mid-market PMs,Pain,-0.28,14,impacting users lives
1402,2024-07-18,1,6,USR_0312,Enterprise PMs,Phrase,-0.81,1,
1403,2025-10-10,3,11,USR_0027,Enterprise PMs,Dream,0.13,1,impacting users lives
1404,2024-02-03,3,17,USR_0427,SMB PMs,Dream,0.35,1,
1405,2025-03-06,3,7,USR_0413,Mid-market PMs,Pain,0.09,2,
1406,2025-02-24,4,6,USR_0249,Mid-market PMs,Dream,-0.31,4,sandbagging gatekeepers
1407,2025-07-03,1,6,USR_0374,Startup PMs,Dream,-0.09,1,sandbagging gatekeepers
1408,2024-04-11,2,3,USR_0159,Enterprise PMs,Pain,-0.37,14,slow down to speed up
1409,2025-12-28,2,14,USR_0056,Mid-market PMs,Dream,0.61,1,
1410,2024-03-16,2,4,USR_0479,Mid-market PMs,Phrase,0.21,22,
1411,2024-01-21,4,6,USR_0464,SMB PMs,Dream,-0.81,6,not psychic
1412,2025-11-18,3,5,USR_0311,SMB PMs,Pain,-0.51,3,
1413,2024-10-13,4,2,USR_0087,Startup PMs,Pain,-0.75,1,
1414,2025-08-19,2,2,USR_0181,Enterprise PMs,Dream,-0.69,5,impacting users lives
